Fasta headers,P,P,P,PhAc,PhAc,PhAc,DBP,DBP,DBP,DEHP,DEHP,DEHP,ATBC,ATBC,ATBC,P_relabun,PhAc_relabun,DBP_relabun,DEHP_relabun,ATBC_relabun,P,PhAc,DBP,DEHP,ATBC,P_sd,PhAc_sd,DBP_sd,DEHP_sd,ATBC_sd,P_PhAc_fc,P_DBP_fc,P_DEHP_fc,P_ATBC_fc,PhAc_DBP_fc,PhAc_DEHP_fc,PhAc_ATBC_fc,P_PhAc_ttest,P_DBP_ttest,P_DEHP_ttest,P_ATBC_ttest,P_PhAc_ttest_sig,P_DBP_ttest_sig,P_DEHP_ttest_sig,P_ATBC_ttest_sig,PhAc_DBP_ttest,PhAc_DEHP_ttest,PhAc_ATBC_ttest,PhAc_DBP_ttest_sig,PhAc_DEHP_ttest_sig,PhAc_ATBC_ttest_sig
BDBJPGFE_01973 Glutamine synthetase,33.55476,33.81421,33.44517,32.30946,32.1805,32.3426,32.73497,32.65316,32.62093,32.72682,32.91524,32.6954,32.46144,32.72434,32.69366,0.7927015865444177,0.353553386911169,0.36730984886848395,0.4400589899466266,0.4041789005531061,33.604713333333336,32.27752,32.669686666666664,32.77915333333333,32.626479999999994,0.15474523586276517,0.06992484155624841,0.04800089188986026,0.09707897037406603,0.11737111172118224,-1.3271933333333337,-0.9350266666666727,-0.825560000000003,-0.9782333333333426,0.392166666666661,0.5016333333333307,0.34895999999999106,0.0003809579206505518,0.0012268671115406768,0.003076567993140001,0.0020535135960800944,+,+,+,+,0.0028264856384011463,0.00405406214678129,0.022512639984582496,+,+,+
BDBJPGFE_01976 DNA-binding transcriptional regulator NtrC,24.13077,24.22126,24.16131,24.29181,24.47519,24.6833,22.82272,24.54121,24.37136,24.14582,23.9444,24.64362,24.3675,24.67164,25.57421,0.0011463392438116925,0.001592946267040732,0.0008484669897061419,0.0011867475899044267,0.0018705815547756567,24.171113333333334,24.483433333333334,23.91176333333333,24.244613333333334,24.871116666666666,0.03758713461929445,0.15993137993804893,0.7731855284183446,0.29387893667668913,0.5124324094833282,0.3123199999999997,-0.25935000000000485,0.07349999999999923,0.7000033333333313,-0.5716700000000046,-0.23882000000000048,0.3876833333333316,0.05474441278599467,0.6603381711380438,0.7434057624918655,0.12629439408788454,,,,,0.363740991119515,0.36986037078214073,0.36483549876258503,,,
BDBJPGFE_01983 Major outer membrane protein,27.56114,27.4153,27.65976,32.84306,32.511,32.11399,30.60267,30.65173,30.51578,30.38854,30.10749,30.19906,30.01784,30.40233,30.43788,0.011887065642061862,0.4094700919053278,0.08689655655252532,0.07527487244813114,0.07980387342125408,27.5454,32.48935,30.590060000000005,30.231696666666664,30.286016666666665,0.10041906724654791,0.29803501818857914,0.05621304534239998,0.11703600481143507,0.19018411085635467,4.943950000000001,3.044660000000004,2.6862966666666637,2.7406166666666643,-1.899289999999997,-2.2576533333333373,-2.2033333333333367,2.423427152172826e-05,3.0472082162853366e-06,1.6113688087431664e-05,5.573573114899195e-05,+,+,+,+,0.0008976699695068088,0.0005682343627753371,0.0009144745358690292,+,+,+
BDBJPGFE_01992 sn-glycerol-3-phosphate-binding periplasmic protein UgpB,28.18603,28.02195,28.05497,31.21547,31.59966,31.38098,30.29088,30.56856,30.78784,30.2945,30.1795,30.19941,30.38997,29.93312,30.16734,0.017310442754368847,0.1922670330688206,0.08446375239461716,0.07489875260630172,0.07330536414313983,28.08765,31.398703333333334,30.549093333333335,30.22447,30.163476666666668,0.07085924263401744,0.15734479428595313,0.20334949181697476,0.0501813557675219,0.18652823670664267,3.3110533333333336,2.461443333333335,2.13682,2.075826666666668,-0.8496099999999984,-1.1742333333333335,-1.2352266666666658,1.0967503578171494e-05,8.567318543475572e-05,4.067088161165075e-06,0.0001242040874448718,+,+,+,+,0.009496268973192586,0.0005501903639081449,0.0020154930914033577,+,+,+
BDBJPGFE_01993 Acetylornithine deacetylase,27.02623,26.8825,26.91274,24.0431,25.17177,24.18783,24.94098,25.0364,24.83286,25.02082,24.19434,25.46035,25.28634,23.933,25.05532,0.00781589301862657,0.0015755231319880658,0.0017265759165886413,0.0018586259465380802,0.0017297819639750481,26.94049,24.467566666666666,24.936746666666664,24.891836666666666,24.758219999999998,0.061871507174143574,0.5014402219163864,0.08314875718988371,0.5248319446790132,0.5910914178590873,-2.472923333333334,-2.003743333333336,-2.048653333333334,-2.1822700000000026,0.46917999999999793,0.4242699999999999,0.29065333333333143,0.0022861985859797948,1.0641767819849588e-05,0.0053902977406057396,0.006548381156872502,+,+,+,+,0.26177715946000696,0.4549177878056452,0.6239828325360866,,,
BDBJPGFE_01997 Acetylpolyamine amidohydrolase 1,24.47513,24.83403,24.07161,22.96824,24.13561,26.21098,24.87748,24.65406,24.22677,24.26833,25.33495,24.80331,25.21089,23.75833,24.89245,0.0014007285372691354,0.0015438589341008155,0.0013540400734275099,0.0017466571532503987,0.001572354876306203,24.460256666666666,24.438276666666667,24.58610333333333,24.802196666666664,24.62055666666667,0.311434290697447,1.3410309492410009,0.2699622904942263,0.43544650320740397,0.6233924001960736,-0.021979999999999222,0.12584666666666422,0.34193999999999747,0.160300000000003,0.14782666666666344,0.3639199999999967,0.18228000000000222,0.9830678343694678,0.6881335737487408,0.4174558677436946,0.7612473420711355,,,,,0.8859334203724307,0.7335784753705686,0.8700858006647986,,,
BDBJPGFE_02032 hypothetical protein,26.26123,26.36546,26.00436,26.44031,25.91946,25.0947,26.52764,24.70367,26.69564,26.89931,25.85098,24.07315,24.75014,26.10494,26.55006,0.004711775235420116,0.004017842291060851,0.0035475354559642383,0.003052969379775613,0.0035654484205289065,26.210349999999995,25.818156666666667,25.97565,25.607813333333336,25.801713333333335,0.15174514445828838,0.5539935872272252,0.9020368951434315,1.1665169257904306,0.7654575146639792,-0.39219333333332784,-0.23469999999999303,-0.6025366666666585,-0.4086366666666592,0.15749333333333482,-0.21034333333333066,-0.016443333333331367,0.3889215005530873,0.7350681033681062,0.5089361181009774,0.5000739852417303,,,,,0.8436350290240064,0.8291209069679981,0.9815444946223595,,,
BDBJPGFE_02045 hypothetical protein,27.50325,27.39264,27.51028,26.35981,25.31234,24.9605,26.15408,24.93121,25.91675,26.11056,26.32807,25.93175,25.79432,26.2953,26.14503,0.011271784687067346,0.003322987661724948,0.002864957564542255,0.004364631295394599,0.004318669358881661,27.468723333333333,25.544216666666667,25.667346666666663,26.123460000000005,26.078216666666663,0.05387553825459465,0.5943299927556146,0.5294678310866069,0.16205388630534778,0.20990991120531322,-1.924506666666666,-1.8013766666666697,-1.3452633333333281,-1.3905066666666706,0.12312999999999619,0.5792433333333378,0.5339999999999954,0.010333500959814241,0.008732117869900264,0.0003694716751193447,0.0008176605836366415,+,+,+,+,0.837539764063328,0.25435656084906627,0.2970038868271266,,,
BDBJPGFE_02078 50S ribosomal protein L21,30.51315,30.10562,30.36484,29.27777,27.80784,28.01319,28.77071,28.66482,28.91843,28.91328,29.41997,29.46803,28.27586,29.77516,29.4564,0.08178649430228761,0.02349905663779881,0.024861138097884046,0.03857229601735988,0.03679684581152348,30.32787,28.36626666666667,28.784653333333335,29.26709333333333,29.16914,0.16841468839346196,0.6499594349564356,0.10400423207201252,0.250951983499278,0.644910253807974,-1.9616033333333291,-1.543216666666666,-1.0607766666666691,-1.158730000000002,0.41838666666666313,0.90082666666666,0.8028733333333271,0.014473836796685641,0.00038465572651729464,0.007685721636192419,0.06980298921150538,+,+,+,,0.4195210965598661,0.1414732902573064,0.28272228930844256,,,
BDBJPGFE_02079 50S ribosomal protein L27,29.11041,28.85261,29.1185,27.99658,27.80014,27.85579,28.14351,28.46991,28.44285,28.21882,28.59669,29.03002,27.88635,27.98387,28.12854,0.0331996022817202,0.0168238299710248,0.01842071433369337,0.024548729455695074,0.016358367405309503,29.027173333333334,27.88417,28.35209,28.615176666666667,27.99958666666667,0.12347909413698016,0.08266896515621928,0.14790148342731393,0.3314289040235056,0.09949626201800564,-1.1430033333333327,-0.6750833333333333,-0.411996666666667,-1.0275866666666644,0.46791999999999945,0.7310066666666657,0.11541666666666828,0.0004053857827961101,0.007732753848771364,0.17482546401701332,0.000787161344715083,+,+,,+,0.017459966786154343,0.03891431205095383,0.2755868945860391,+,+,
BDBJPGFE_02080 GTPase Obg,26.2163,26.51689,26.46779,25.28568,25.40073,26.08455,24.7575,25.08349,26.62199,25.00628,25.69375,26.95881,24.98327,26.50337,27.01052,0.005374935294029324,0.0034308933250436872,0.0025294559295247587,0.0037029621077584885,0.004588714983344702,26.40032666666667,25.590320000000002,25.48766,25.88628,26.165720000000004,0.13166134090494783,0.3526155558111415,0.8130583339875844,0.8086590550205112,0.8613714965100709,-0.8100066666666663,-0.9126666666666665,-0.514046666666669,-0.2346066666666644,-0.1026600000000002,0.29595999999999734,0.5754000000000019,0.038274099887140284,0.19216823976562206,0.4250478385034605,0.7227401595985115,+,,,,0.8778161786323089,0.6599248834763736,0.4313168234672021,,,
BDBJPGFE_02081 Glutamate 5-kinase,25.04494,25.2176,24.72099,24.98889,25.4232,24.94042,24.93134,24.81088,25.06121,25.00984,24.97443,24.89134,25.14511,24.26341,24.98429,0.0020285244903755946,0.0024721522622637056,0.0017238613820439292,0.0019465730051980237,0.0017776527506012081,24.994510000000002,25.117503333333335,24.93447666666667,24.958536666666664,24.79760333333333,0.2058523122694198,0.2170640062797663,0.1022208596889862,0.049665622136667906,0.3833950583348139,0.12299333333333351,-0.06003333333333316,-0.035973333333338076,-0.19690666666667056,-0.18302666666666667,-0.15896666666667159,-0.31990000000000407,0.592134843610761,0.7305575695448708,0.8219507180503012,0.5570405113967294,,,,,0.34138224475717516,0.3697959188925156,0.36252787928903757,,,
BDBJPGFE_02095 Methyl-accepting chemotaxis protein IV,25.24561,25.50724,25.07594,24.74477,25.19715,25.67293,23.61158,25.23156,24.31012,23.93638,24.51433,23.9521,25.55044,24.29389,23.80746,0.0024660192363747785,0.002626632330350888,0.001177385775800812,0.0010993644908026598,0.0014979265323453242,25.276263333333333,25.204949999999997,24.384420000000002,24.13427,24.550596666666667,0.17740658130094533,0.37895987157833383,0.6634375969649803,0.26881962019168193,0.7343562054086704,-0.071313333333336,-0.8918433333333304,-1.1419933333333319,-0.7256666666666653,-0.8205299999999944,-1.0706799999999959,-0.6543533333333293,0.8213858664727933,0.14015576420530687,0.007415044433889973,0.2458978581393816,,,+,,0.20343847582615004,0.031112455370799354,0.3254823934604481,,+,
BDBJPGFE_02101 hypothetical protein,25.25097,25.04452,25.2176,26.06903,26.27961,25.04129,24.60613,25.19523,24.56795,25.70812,24.66761,22.85463,24.76685,24.27015,23.75769,0.002292546061145581,0.00395837310456399,0.0015593417017673707,0.001331008501871282,0.0012288142629694287,25.171030000000002,25.796643333333336,24.78977,24.410120000000003,24.26489666666667,0.09048747353455479,0.5409898198261741,0.287126902025335,1.1790750951770066,0.41200459102080733,0.6256133333333338,-0.38126000000000104,-0.7609099999999991,-0.906133333333333,-1.0068733333333348,-1.3865233333333329,-1.5317466666666668,0.18203610078852087,0.14777486293648381,0.41430734091503796,0.0384807901620002,,,,+,0.08069941975719472,0.20518777486146428,0.033357666510855956,,,+
BDBJPGFE_02103 Na(+)/H(+) antiporter NhaD,23.16602,23.94724,24.16625,24.77917,24.76254,24.83988,31.57389,31.58244,31.16985,30.95192,31.04375,31.09754,31.46504,30.30606,31.64779,0.0008619985735143203,0.0019753764325461903,0.15684841100526783,0.13100424825498186,0.14420728124973223,23.75983666666667,24.793863333333334,31.442059999999998,31.03107,31.13963,0.42930565663897663,0.03323942872887882,0.19251318344466614,0.06012144875167156,0.5941260243977428,1.0340266666666658,7.682223333333329,7.271233333333331,7.379793333333332,6.648196666666664,6.2372066666666655,6.345766666666666,0.027375186884483756,2.0842491060868724e-05,1.872696897486385e-05,0.0001413129638022285,+,+,+,+,1.1152809955112061e-06,2.206670927388336e-08,0.00011265753688102311,+,+,+
BDBJPGFE_02104 hypothetical protein,26.14598,26.30356,26.18274,24.98585,25.36642,25.16189,24.66835,24.28782,24.55875,24.83723,26.28555,25.2753,24.01461,23.34149,26.98902,0.004713114466734558,0.002566230814000421,0.001279997006965836,0.002767199106935962,0.0017581727947526859,26.210759999999997,25.171386666666667,24.504973333333336,25.466026666666668,24.781706666666665,0.06731371529388848,0.15551210292307108,0.15993689929330124,0.606459782471645,1.5848126592194491,-1.0393733333333302,-1.7057866666666612,-0.744733333333329,-1.4290533333333322,-0.6664133333333311,0.2946400000000011,-0.389680000000002,0.0009720641709335477,0.0001552411814241647,0.15941630972360774,0.27162913390795784,+,+,,,0.013426299480862445,0.5421175878943715,0.7467261064705817,+,,
BDBJPGFE_02127 Negative regulator of genetic competence ClpC/MecB,25.80025,25.45905,24.86528,27.88885,27.38985,27.08659,27.83533,27.52865,27.65915,27.41812,27.09607,27.40015,27.50158,27.04874,27.04103,0.002640444322206805,0.012495709692099476,0.01151580827664324,0.009898293263518296,0.009379342985354314,25.374859999999998,27.455096666666666,27.674376666666664,27.304779999999997,27.19711666666667,0.38631437310390976,0.33075481607310836,0.12566368908939268,0.147762485766854,0.21531109591059758,2.080236666666668,2.2995166666666655,1.9299199999999992,1.8222566666666715,0.2192799999999977,-0.15031666666666865,-0.2579799999999963,0.004437113920235882,0.0013206553600354756,0.0027325331056183896,0.004320962291243848,+,+,+,+,0.43026541470349616,0.5888491649800731,0.40757996389334056,,,
BDBJPGFE_02128 putative protein,23.25966,23.83958,23.25301,26.87736,24.03605,24.80488,26.6803,27.06702,26.91045,24.99248,26.818,26.52856,26.02231,24.75891,26.81495,0.0006957643770234827,0.0026901642674087476,0.006667243586889137,0.004333140811836005,0.0037263422857222407,23.45075,25.23943,26.885923333333334,26.11301333333333,25.86539,0.27495773287301284,1.199968306775919,0.15882749055360545,0.8010992829578338,0.8466770479153586,1.7886799999999994,3.435173333333335,2.662263333333332,2.414640000000002,1.6464933333333356,0.8735833333333325,0.6259600000000027,0.10909633027132612,0.00010646065532668866,0.011287993500031995,0.018522898476844216,,+,+,+,0.1267328404064511,0.44011221593289857,0.5791625264098792,,,
BDBJPGFE_02149 Chromosome partition protein Smc,28.23293,27.93983,28.33611,28.89891,28.1379,28.92748,28.71964,28.19573,28.65325,28.96684,28.55256,28.35527,28.03528,28.04734,28.65854,0.018322494849131524,0.028700970237330075,0.020735636630139585,0.02471456804548449,0.01941935708751876,28.169623333333334,28.654763333333335,28.522873333333333,28.624890000000004,28.24705333333333,0.16785958444154728,0.3656636343538819,0.2329076761771105,0.25485706830823196,0.291006664910311,0.48514000000000124,0.3532499999999992,0.45526666666667026,0.07742999999999611,-0.13189000000000206,-0.029873333333330976,-0.4077100000000051,0.16335576423627193,0.15682028845745546,0.10251516555815308,0.7608017449356668,,,,,0.6891955786660553,0.9290437263683029,0.28481572176133024,,,
BDBJPGFE_02163 Protein LemA,26.30311,26.12949,26.38166,24.59234,25.62874,24.61623,25.9679,26.38398,26.61639,23.94079,26.3425,26.29714,24.17275,26.25997,26.72573,0.00491550867704939,0.0021947160076089185,0.004512490110103165,0.002886277045291375,0.0033679098771570094,26.271420000000003,24.94577,26.322756666666667,25.52681,25.719483333333333,0.10535849688879691,0.4830311920224889,0.2682611195997077,1.1216383738977551,1.110111435167158,-1.325650000000003,0.051336666666664144,-0.7446100000000015,-0.5519366666666699,1.3769866666666672,0.5810400000000016,0.7737133333333333,0.01923460119830789,0.8135286946740405,0.4028476020316018,0.5225070267851077,+,,,,0.024351740748018144,0.537908266875424,0.417206307682232,+,,
BDBJPGFE_02174 hypothetical protein,25.55271,25.391,25.67619,25.78604,25.43363,25.73753,23.51184,23.57148,24.13718,24.65638,25.09458,23.07005,25.36099,24.46839,24.93629,0.0029605954905872465,0.003581749072559694,0.0007533194949766942,0.0012108916562117574,0.0019375858040476006,25.53996666666667,25.6524,23.740166666666667,24.27367,24.92189,0.11677650572306451,0.1559562752825286,0.2817846962172048,0.8696860116540153,0.36454465661516305,0.11243333333333183,-1.7998000000000012,-1.266296666666669,-0.618076666666667,-1.912233333333333,-1.378730000000001,-0.7305099999999989,0.4602447744615362,0.0011273306627240822,0.11083843639454868,0.08446301558070392,,+,,,0.001100795453427853,0.09195541060249629,0.059700633843230023,+,,
BDBJPGFE_02182 putative signaling protein,24.56976,24.5794,24.59878,24.36887,24.80121,25.65775,25.42435,24.74163,23.9028,24.79651,24.78089,24.80798,25.814,23.97973,24.56196,0.0015247443679902591,0.0021899140830322367,0.0014547391003863722,0.0017381185106615765,0.0017624718316420324,24.582646666666665,24.942610000000002,24.689593333333335,24.795126666666665,24.78523,0.012067745808100033,0.5355983467736493,0.6222590358970742,0.011102619310575651,0.7652989515651166,0.3599633333333365,0.10694666666666919,0.21247999999999934,0.20258333333333312,-0.25301666666666733,-0.14748333333333719,-0.1573800000000034,0.3958083886341168,0.8199484561935599,5.2170252409464624e-05,0.7271700834668158,,,+,,0.6854530041596463,0.7168662016745423,0.8233799034212647,,,
BDBJPGFE_02184 Proline--tRNA ligase,31.34932,31.10299,30.99112,30.01105,29.17622,29.74582,29.99199,29.68192,29.6843,29.77729,29.73046,29.82658,29.52496,29.84155,29.66689,0.1443803624181428,0.05698963323679884,0.04977112538782069,0.05496760769585616,0.05235190753291092,31.147809999999996,29.64436333333333,29.786070000000006,29.778109999999998,29.6778,0.1496293961760189,0.34828663830560896,0.14561067016763127,0.039245109249433495,0.12947735477681097,-1.5034466666666653,-1.3617399999999904,-1.3696999999999981,-1.470009999999995,0.14170666666667486,0.13374666666666712,0.033436666666670334,0.004963174922395399,0.00076776689631444,0.0002339919220605947,0.0004640482325868669,+,+,+,+,0.6236159471975964,0.6180698757495796,0.9048757560596672,,,
BDBJPGFE_02189 Quinone oxidoreductase 1,29.82388,29.54663,29.76109,28.99798,28.49644,29.45623,29.34469,29.29147,29.47358,29.62965,29.18716,29.43492,29.19355,29.45998,29.66538,0.05331442613224995,0.036047174354842386,0.03729939789201113,0.042803092223484024,0.04438520227127831,29.71053333333333,28.983549999999997,29.369913333333333,29.417243333333335,29.43963666666667,0.11869814105068685,0.3919654574066451,0.07645554452679516,0.18107769682898373,0.19316016779404174,-0.7269833333333331,-0.3406199999999977,-0.2932899999999954,-0.2708966666666619,0.3863633333333354,0.4336933333333377,0.4560866666666712,0.06603075926394772,0.026983333089139284,0.12790425209867762,0.1663308574008805,,+,,,0.2430629062113123,0.2284921830841301,0.2139677721954726,,,
BDBJPGFE_02192 Glycerol kinase,27.51096,27.66939,27.69246,27.57442,27.08253,26.70081,27.35094,27.28868,27.63644,27.53349,27.15962,27.73531,27.19807,27.68338,27.82639,0.012555005193712433,0.009900611284577913,0.00969015966230028,0.01114666160570567,0.012139610262919936,27.62427,27.119253333333333,27.425353333333334,27.47614,27.569280000000003,0.08067392515552943,0.35759386686885736,0.15140951650701792,0.23849739467479794,0.2688997497209688,-0.5050166666666662,-0.19891666666666552,-0.14812999999999832,-0.05498999999999654,0.3061000000000007,0.3568866666666679,0.4500266666666697,0.1232006083827534,0.17640806419823382,0.4521695888623265,0.7954992171087713,,,,,0.32741173139360613,0.30544497771906814,0.22796404429590966,,,
BDBJPGFE_02194 Glycerol-3-phosphate dehydrogenase 2,25.64105,25.70422,26.46083,26.93225,26.5484,24.13397,27.28428,23.20264,27.28366,26.51242,23.9819,26.65554,25.91088,26.35824,27.04635,0.003894093128452136,0.004169297356631293,0.0034216537372117953,0.0032921265322986264,0.005543742317400532,25.935366666666667,25.87154,25.923526666666664,25.716620000000002,26.43849,0.37245259048039414,1.2386006443563633,1.9239574294897719,1.2280230568953767,0.4670139734526159,-0.06382666666666736,-0.01184000000000296,-0.21874666666666442,0.5031233333333347,0.051986666666664405,-0.15491999999999706,0.5669500000000021,0.9477111289625235,0.9935917874358122,0.8213544750568671,0.299446936219237,,,,,0.9759072901675286,0.9060995189212101,0.5773963002028941,,,
BDBJPGFE_02195 hypothetical protein,30.40446,30.20034,29.9592,32.07995,32.10434,31.86537,32.16884,32.304,32.38389,31.83853,32.01408,31.75418,31.79819,31.5904,31.94935,0.07422949868001798,0.2950503997943037,0.281451742537245,0.23415658279294405,0.2246730909640401,30.188,32.016553333333334,32.285576666666664,31.868930000000002,31.779313333333334,0.1819859401162633,0.10736547624301265,0.0887550563191871,0.10825932600319733,0.1471473683836115,1.8285533333333355,2.097576666666665,1.6809300000000036,1.5913133333333356,0.2690233333333296,-0.14762333333333189,-0.2372399999999999,0.0002559430612457661,0.00012628167538734103,0.0003585692872978977,0.0006538726286830378,+,+,+,+,0.05237922541350869,0.2427661602606699,0.13929072586344624,,,
BDBJPGFE_02199 sn-glycerol-3-phosphate import ATP-binding protein UgpC,23.77339,24.43152,23.01929,25.40389,24.55097,25.04956,25.70224,25.51977,25.4462,25.24197,25.37892,24.84305,25.20929,23.96018,24.32664,0.0008510529029651297,0.002281112505806688,0.0026522873817633615,0.002230004240023383,0.0014450040471759241,23.7414,25.001473333333333,25.556070000000002,25.154646666666668,24.498703333333335,0.5769840629225953,0.34985937863979366,0.10763329069886574,0.2273150348940619,0.5242602986006932,1.2600733333333345,1.8146700000000031,1.4132466666666694,0.7573033333333363,0.5545966666666686,0.15317333333333494,-0.5027699999999982,0.05752466244397984,0.011945545681594612,0.032193705046682834,0.24146815290350468,,+,+,,0.09878758859199474,0.6310278792343106,0.3223549003800666,,,
BDBJPGFE_02201 Acyl-coenzyme A dehydrogenase,28.9911,29.44646,28.47495,29.27786,29.14071,28.95449,29.15274,28.94824,28.86254,28.4501,28.80943,28.97902,28.89426,28.59317,28.55267,0.0319281573088725,0.03974268952604233,0.028621097778894624,0.026882271067484222,0.026216506274345613,28.970836666666667,29.124353333333335,28.987840000000002,28.746183333333335,28.68003333333333,0.39687602769070734,0.1325209282423809,0.12173777830512159,0.22051333630619438,0.15238079720081357,0.1535166666666683,0.017003333333335036,-0.22465333333333248,-0.2908033333333364,-0.13651333333333326,-0.3781700000000008,-0.4443200000000047,0.6312333907385617,0.9565864178780947,0.5226340383628959,0.38813337986938035,,,,,0.34375199039597604,0.10616703103398925,0.03581777328575546,,,+
BDBJPGFE_02202 Oxygen-dependent choline dehydrogenase,26.15194,26.48864,26.18662,25.23973,24.19473,25.5187,25.16262,24.28937,24.93124,24.86028,24.40637,24.07372,24.50779,24.86747,24.4481,0.004930226932383171,0.0022542553355501,0.0015643649346365333,0.001365273307795164,0.0015584986084083126,26.275733333333335,24.984386666666666,24.79441,24.446790000000004,24.607786666666666,0.15121201921658053,0.5698679985361133,0.36939881546462233,0.3223812346689338,0.1852337248511252,-1.2913466666666693,-1.4813233333333358,-1.8289433333333314,-1.6679466666666691,-0.18997666666666646,-0.5375966666666621,-0.3765999999999998,0.03630966205226114,0.006303961503288343,0.0019077382995065504,0.0005924040510200867,+,+,+,+,0.7125847773119727,0.31013535059520436,0.4243237866845456,,,
BDBJPGFE_02203 NAD/NADP-dependent betaine aldehyde dehydrogenase,27.58377,27.6284,27.15258,26.81091,25.3952,25.94602,26.07641,24.95073,26.14878,26.30442,26.06157,26.58492,24.95529,26.77718,25.30772,0.011164427646257366,0.0047206131807952835,0.0029824000103042987,0.004991141435652134,0.0032771314296170147,27.454916666666666,26.05071,25.72530666666667,26.316969999999998,25.680063333333337,0.21455932238479444,0.5826827027350879,0.5485047028867558,0.21384095725562047,0.7890080107042994,-1.404206666666667,-1.7296099999999974,-1.137946666666668,-1.7748533333333292,-0.3254033333333304,0.26625999999999905,-0.37064666666666213,0.03295794088824132,0.01422525713519906,0.006035880562139892,0.037301740174279105,+,+,+,+,0.5960444318109652,0.5768185676128943,0.6213784619820235,,,
BDBJPGFE_02205 Glycine betaine-binding protein OpuAC,26.84637,27.01733,27.33722,28.17802,28.68833,27.83135,27.91302,28.54929,28.05631,28.19282,27.97328,27.41869,28.36374,27.89169,27.73447,0.00853205965972134,0.02141917393673926,0.016268850759772868,0.014560585388911907,0.01632491453081384,27.066973333333333,28.232566666666667,28.17287333333333,27.861596666666667,27.996633333333335,0.20344004199982005,0.3519802875477862,0.27251927911413676,0.32575470263510947,0.2674010853048691,1.1655933333333337,1.1058999999999983,0.7946233333333339,0.9296600000000019,-0.059693333333335374,-0.3709699999999998,-0.23593333333333177,0.015416364262802901,0.010039578731477646,0.042985038186661544,0.017349929989574835,+,+,+,+,0.8588236554939177,0.3354479407753301,0.492357423854519,,,
BDBJPGFE_02237 60 kDa chaperonin,35.4453,35.57105,35.3513,34.7691,34.23606,34.39841,35.13976,35.01899,35.22655,34.84408,35.19495,35.19905,34.50717,35.12116,35.0973,2.860009162619718,1.6136600206862934,2.019245258987896,2.1674151289443473,1.9658173036804942,35.45588333333333,34.46785666666667,35.128433333333334,35.07936,34.908543333333334,0.09002414799497986,0.22308449824126209,0.0851136825402098,0.1663765033490812,0.2839809141865378,-0.9880266666666628,-0.3274499999999989,-0.3765233333333313,-0.5473399999999984,0.6605766666666639,0.6115033333333315,0.44068666666666445,0.004371669867276611,0.020158333324757177,0.048079724190912776,0.06015570427401251,+,+,+,,0.017356573384911395,0.03595931123609497,0.15946712358379758,+,+,
BDBJPGFE_02238 10 kDa chaperonin,28.11371,28.07122,28.29351,27.88303,27.85019,27.90742,27.6635,27.80119,28.00903,27.67,28.42758,27.64368,27.69265,27.95477,27.88058,0.018194124436358143,0.016777752949897917,0.012779331256177919,0.015096614202672845,0.014672439627478117,28.159480000000002,27.880213333333334,27.824573333333333,27.913753333333332,27.842666666666663,0.09634791366016564,0.023448787222843066,0.1420277682552098,0.3634891728175063,0.11031708611492962,-0.27926666666666833,-0.3349066666666687,-0.24572666666666976,-0.3168133333333394,-0.055640000000000356,0.03353999999999857,-0.03754666666667106,0.016361880149716804,0.050865663673311905,0.4077226341079093,0.03769601023900167,+,,,+,0.6136986882946348,0.902676921296971,0.6623016839244493,,,
BDBJPGFE_02240 3-oxoacyl-[acyl-carrier-protein] reductase FabG,26.9587,27.16605,26.9619,24.71544,24.96574,24.41864,24.3659,24.0136,24.36416,24.3068,25.13309,22.97661,26.39225,24.39338,24.39057,0.008309744123050524,0.001850870900341355,0.0010710707418816042,0.0011028473537965822,0.002130369284935831,27.02888333333333,24.699939999999998,24.24788666666667,24.138833333333334,25.058733333333333,0.09700027777737924,0.2236213913440902,0.1656672136811889,0.888354695840699,0.9429393756523035,-2.3289433333333314,-2.7809966666666597,-2.890049999999995,-1.9701499999999967,-0.4520533333333283,-0.5611066666666638,0.35879333333333463,0.00017360510532305737,3.3527986468912164e-05,0.010232695428506246,0.042418479568639735,+,+,+,+,0.08320021325927071,0.4352315917206899,0.6282301231063279,,,
BDBJPGFE_02247 GTP cyclohydrolase 1,28.15764,27.85115,27.8106,26.83665,26.33426,25.47672,26.86962,26.98978,26.27359,27.03758,26.44809,27.02062,24.49686,27.09053,26.31941,0.015624275486411895,0.005293202825251036,0.005905928006585675,0.007149437737187244,0.0040036157953789245,27.939796666666666,26.215876666666663,26.71099666666667,26.835430000000002,25.968933333333336,0.15492549614429366,0.5614643719378416,0.3131592251377713,0.27397824378345526,1.0874761108895934,-1.7239200000000032,-1.2287999999999961,-1.1043666666666638,-1.9708633333333303,0.4951200000000071,0.6195533333333394,-0.24694333333332708,0.01385361175511012,0.00763071227518986,0.007694568906404532,0.06415796530369997,+,+,+,,0.3373113129918104,0.23342041742361022,0.7895415937648785,,,
